booking_id,booking_date,departure_date,lead_time_days,airline,origin,destination,haul_type,cabin_class,trip_type,fare_basis,booking_channel,booking_source,pax_count,base_fare_inr,taxes_inr,total_fare_inr,ancillary_revenue_inr,payment_method,prior_bookings,booking_status,customer_complaint,satisfaction_score
CLR-01600,2025-01-28,2025-03-15,46,Lufthansa,MAA,SIN,Medium-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,5,22808.62,4504.67,136566.45,15202.35,Credit Card,0,Ticketed,,
CLR-01601,2025-11-06,2025-12-30,54,Etihad Airways,BLR,CDG,Long-Haul,Economy,Round-Trip,MOWRT,B2C_Website,NDC,1,34080.94,4963.34,39044.28,0.0,Credit Card,0,Confirmed,,3
CLR-01602,2025-02-19,2025-04-02,42,British Airways,MAA,KUL,Medium-Haul,Economy,One-Way,BOWRT,API_Partner,GDS,1,11687.15,2072.81,13759.96,0.0,Credit Card,18,Ticketed,,4
CLR-01603,2025-09-04,2025-09-15,11,Singapore Airlines,BLR,FRA,Long-Haul,First,Round-Trip,HOWRT,B2C_Website,NDC,1,284333.94,52716.75,337050.69,3275.07,Agent Credit,0,Confirmed,,4
CLR-01604,2025-01-14,2025-05-06,112,Condor,DEL,YYZ,Long-Haul,Economy,Round-Trip,EOWRT,B2C_Website,GDS,4,40352.4,4486.85,179357.0,1713.63,Credit Card,0,Ticketed,,
CLR-01605,2025-03-22,2025-05-14,53,Air Canada,HYD,LHR,Long-Haul,Business,Round-Trip,QOWRT,B2C_Website,GDS,1,151194.29,31079.69,182273.98,301.35,Credit Card,0,Ticketed,,3
CLR-01606,2025-06-08,2025-09-21,105,Air France,BLR,CDG,Long-Haul,Premium Economy,One-Way,VOWRT,B2B_Agent,NDC,2,31781.55,6566.93,76696.96,13896.52,Agent Credit,0,Ticketed,,4
CLR-01607,2025-08-07,2025-09-25,49,Lufthansa,COK,DOH,Medium-Haul,Business,One-Way,LOWRT,B2B_Agent,GDS,1,76625.69,10879.01,87504.7,3685.17,Credit Card,0,Confirmed,,
CLR-01608,2025-02-08,2025-03-25,45,Etihad Airways,DEL,LHR,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,1,19480.43,4186.5,23666.93,0.0,Credit Card,16,No-Show,,5
CLR-01609,2025-11-01,2025-11-11,10,American Airlines,BOM,LHR,Long-Haul,Business,Multi-City,HOWRT,B2C_Website,NDC,1,137600.58,22691.68,160292.26,0.0,Credit Card,0,Ticketed,,4
CLR-01610,2025-11-01,2026-01-28,88,American Airlines,BLR,CDG,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,1,27471.58,5246.26,32717.84,1411.3,Debit Card,15,Ticketed,,4
CLR-01611,2025-05-21,2025-07-26,66,Emirates,BOM,FRA,Long-Haul,Economy,Multi-City,QOWRT,Mobile_App,NDC,2,30020.92,4472.78,68987.4,13483.44,Credit Card,1,Confirmed,,
CLR-01612,2025-04-28,2025-06-16,49,British Airways,DEL,AUH,Medium-Haul,Economy,One-Way,LOWRT,B2B_Agent,GDS,1,23734.49,2863.87,26598.36,0.0,UPI,0,Confirmed,,
CLR-01613,2025-04-14,2025-06-01,48,American Airlines,COK,DOH,Medium-Haul,Premium Economy,Round-Trip,YOWRT,B2C_Website,GDS,2,31851.84,6996.4,77696.48,0.0,UPI,0,Cancelled,Coupon status shows used but passenger never flew,2
CLR-01614,2025-10-10,2025-10-29,19,Condor,MAA,DXB,Medium-Haul,Economy,Round-Trip,BOWRT,Mobile_App,NDC,2,17877.75,3464.95,42685.4,1367.64,Agent Credit,11,Ticketed,,4
CLR-01615,2025-12-18,2026-03-11,83,Air Canada,MAA,KUL,Medium-Haul,First,One-Way,YOWRT,B2C_Website,GDS,1,117999.4,9724.39,127723.79,,UPI,8,Ticketed,,4
CLR-01616,2025-06-29,2025-08-23,55,KLM,MAA,DXB,Medium-Haul,Economy,Round-Trip,QOWRT,B2C_Website,NDC,3,10798.04,2075.56,38620.8,4741.27,UPI,0,Ticketed,,
CLR-01617,2025-04-13,2025-07-11,89,Air France,DEL,SIN,Medium-Haul,Economy,Round-Trip,BOWRT,API_Partner,NDC,1,22797.27,4841.64,27638.91,0.0,UPI,0,Ticketed,,4
CLR-01618,2025-06-12,2025-08-01,50,Condor,DEL,SIN,Medium-Haul,Economy,One-Way,HOWRT,API_Partner,GDS,4,11814.71,1886.61,54805.28,,Credit Card,0,Confirmed,,4
CLR-01619,2025-10-17,2025-10-22,5,American Airlines,HYD,LHR,Long-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,GDS,2,46710.8,8726.24,110874.08,0.0,Credit Card,0,Ticketed,Infant ticket pricing seems incorrect,2
CLR-01620,2025-05-05,2025-08-08,95,Air Canada,DEL,AUH,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,2,16183.64,2787.66,37942.6,4431.66,Credit Card,0,Refunded,,4
CLR-01621,2025-06-13,2025-09-25,104,British Airways,DEL,AUH,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,1,18697.82,1617.46,20315.28,0.0,Agent Credit,0,Cancelled,,5
CLR-01622,2025-07-27,2025-09-14,49,British Airways,DEL,LHR,Long-Haul,Premium Economy,One-Way,HOWRT,B2C_Website,GDS,1,74070.49,15976.19,90046.68,0.0,Credit Card,18,Ticketed,Baggage not received at destination,3
CLR-01623,2025-03-12,2025-03-29,17,Air France,MAA,DXB,Medium-Haul,Economy,One-Way,LOWRT,API_Partner,GDS,2,18318.69,2254.76,41146.9,832.03,Bank Transfer,0,Ticketed,,3
CLR-01624,2025-07-26,2025-09-02,38,Etihad Airways,MAA,DXB,Medium-Haul,Business,Round-Trip,QOWRT,B2B_Agent,NDC,3,30283.7,5515.78,107398.44,1274.22,UPI,0,Ticketed,,5
CLR-01625,2025-12-26,2026-01-27,32,Air France,BOM,CDG,Long-Haul,Business,One-Way,YOWRT,API_Partner,NDC,4,97365.18,21050.86,473664.16,27355.6,Debit Card,0,Confirmed,,3
CLR-01626,2025-10-24,2025-12-28,65,Condor,BOM,FRA,Long-Haul,Economy,Round-Trip,MOWRT,API_Partner,GDS,1,53864.28,11542.82,65407.1,3013.24,Agent Credit,0,Refunded,,4
CLR-01627,2025-05-10,2025-06-21,42,Lufthansa,BOM,LHR,Long-Haul,Economy,One-Way,BOWRT,B2B_Agent,GDS,4,33371.72,3264.16,146543.52,10935.04,Debit Card,0,Refunded,,
CLR-01628,2025-06-08,2025-08-10,63,American Airlines,BOM,LHR,Long-Haul,Economy,Round-Trip,VOWRT,B2B_Agent,GDS,3,35037.65,3938.78,116929.29,884.33,Credit Card,0,Confirmed,,4
CLR-01629,2025-08-18,2025-08-30,12,American Airlines,DEL,YYZ,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,2,53823.61,9446.38,126539.98,12398.56,Credit Card,19,Ticketed,,4
CLR-01630,2025-08-26,2025-11-06,72,Air Canada,BOM,DXB,Medium-Haul,Economy,One-Way,BOWRT,B2C_Website,GDS,1,15552.15,2537.99,18090.14,1853.91,Credit Card,0,Cancelled,,5
CLR-01631,2025-05-19,2025-05-20,1,Lufthansa,HYD,AMS,Long-Haul,Premium Economy,One-Way,MOWRT,B2B_Agent,NDC,1,37490.61,4035.64,41526.25,3049.68,Agent Credit,0,Confirmed,,3
CLR-01632,2025-11-18,2026-01-04,47,Emirates,BLR,FRA,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,1,41806.44,6420.75,48227.19,0.0,Debit Card,20,Confirmed,,4
CLR-01633,2025-05-08,2025-05-28,20,Emirates,DEL,YYZ,Long-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,NDC,2,34017.34,4790.27,77615.22,4234.56,UPI,0,Ticketed,,4
CLR-01634,2025-03-19,2025-06-01,74,Air Canada,MAA,KUL,Medium-Haul,Premium Economy,Round-Trip,QOWRT,B2B_Agent,NDC,1,19203.68,3865.44,23069.12,2272.17,Credit Card,0,Confirmed,,3
CLR-01635,2025-04-06,2025-04-11,5,KLM,COK,DOH,Medium-Haul,Economy,One-Way,,Mobile_App,GDS,1,18146.84,2319.46,20466.3,541.23,Credit Card,0,Confirmed,,5
CLR-01636,2025-07-23,2025-09-13,52,British Airways,BOM,LHR,Long-Haul,Business,Round-Trip,BOWRT,B2B_Agent,GDS,4,127145.97,25062.62,608834.36,8730.22,Credit Card,0,Ticketed,,4
CLR-01637,2025-06-12,2025-08-26,75,Air France,MAA,SIN,Medium-Haul,Premium Economy,Round-Trip,MOWRT,API_Partner,NDC,1,25208.42,3039.09,28247.51,0.0,Debit Card,0,Confirmed,,4
CLR-01638,2025-02-23,2025-05-16,82,Etihad Airways,DEL,SIN,Medium-Haul,Business,One-Way,BOWRT,API_Partner,GDS,3,48072.37,10276.22,175045.77,0.0,,0,Cancelled,,4
CLR-01639,2025-11-11,2026-03-05,114,KLM,HYD,LHR,Long-Haul,Economy,Round-Trip,MOWRT,Mobile_App,GDS,4,37458.46,5190.84,170597.2,3297.71,Debit Card,10,Ticketed,,5
CLR-01640,2025-04-11,2025-04-18,7,Emirates,HYD,LHR,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,NDC,2,18578.61,1621.67,40400.56,3385.41,UPI,0,Ticketed,,4
CLR-01641,2025-10-01,2026-01-17,108,Singapore Airlines,HYD,LHR,Long-Haul,Economy,Round-Trip,EOWRT,B2B_Agent,GDS,4,23310.09,4425.51,110942.4,1345.84,Bank Transfer,0,Ticketed,,3
CLR-01642,2025-06-01,2025-08-03,63,Air Canada,BLR,CDG,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,1,34599.11,3020.35,37619.46,4598.97,Agent Credit,0,Confirmed,,4
CLR-01643,2025-07-04,2025-09-24,82,Air France,BLR,CDG,Long-Haul,Economy,Round-Trip,YOWRT,Mobile_App,GDS,1,50306.43,7544.57,57851.0,5142.57,Bank Transfer,0,Cancelled,,3
CLR-01644,2025-10-28,2026-01-27,91,Air France,HYD,LHR,Long-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,NDC,2,27497.61,2644.57,60284.36,0.0,Credit Card,14,Ticketed,,4
CLR-01645,2025-01-28,2025-04-26,88,Condor,BLR,SFO,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,NDC,1,26243.24,3492.44,29735.68,552.48,Debit Card,19,Cancelled,"Seat allocation issue, paid for window got middle",2
CLR-01646,2025-01-24,2025-03-08,43,Singapore Airlines,DEL,CDG,Long-Haul,Premium Economy,One-Way,YOWRT,B2C_Website,NDC,4,32062.35,6290.84,153412.76,5478.42,Debit Card,0,Confirmed,,3
CLR-01647,2025-04-04,2025-05-08,34,Condor,DEL,CDG,Long-Haul,Premium Economy,Round-Trip,MOWRT,B2B_Agent,GDS,5,63922.05,5989.12,349555.85,11427.66,UPI,0,Cancelled,Unable to add extra baggage through portal,2
CLR-01648,2025-01-23,2025-03-12,48,KLM,MAA,DXB,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,NDC,2,19799.67,3462.5,46524.34,1989.64,Agent Credit,0,Ticketed,,
CLR-01649,2025-10-11,2026-01-30,111,KLM,DEL,JFK,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,GDS,1,44652.12,4297.38,48949.5,1201.72,Debit Card,0,Ticketed,,3
CLR-01650,2025-05-16,2025-05-28,12,Air France,BLR,SFO,Long-Haul,Premium Economy,Multi-City,YOWRT,B2C_Website,NDC,1,68217.84,9999.51,78217.35,0.0,Credit Card,0,Refunded,Coupon status shows used but passenger never flew,2
CLR-01651,2025-01-19,2025-02-03,15,Etihad Airways,DEL,CDG,Long-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,2,34619.88,2913.12,75066.0,1464.81,Debit Card,0,Ticketed,"Seat allocation issue, paid for window got middle",2
CLR-01652,2025-05-29,2025-09-16,110,Lufthansa,BLR,FRA,Long-Haul,Premium Economy,Round-Trip,LOWRT,API_Partner,GDS,5,36737.12,5105.01,209210.65,3528.88,UPI,0,Refunded,,5
CLR-01653,2025-05-30,2025-08-23,85,Lufthansa,CCU,BKK,Medium-Haul,Economy,One-Way,YOWRT,Mobile_App,GDS,5,18951.75,3889.62,114206.85,3131.48,Credit Card,0,Refunded,,2
CLR-01654,2025-11-18,2026-02-16,90,Singapore Airlines,DEL,AUH,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,1,12872.61,1493.18,14365.79,630.62,Credit Card,11,Confirmed,,2
CLR-01655,2025-04-20,2025-06-20,61,Condor,DEL,CDG,Long-Haul,Premium Economy,Multi-City,VOWRT,B2B_Agent,GDS,1,82635.47,6748.3,89383.77,3651.63,Agent Credit,0,Cancelled,,5
CLR-01656,2025-09-27,2025-10-27,30,Air Canada,DEL,LHR,Long-Haul,Economy,Multi-City,QOWRT,B2C_Website,GDS,2,29060.92,4352.26,66826.36,767.46,Credit Card,0,Ticketed,,4
CLR-01657,2025-07-04,2025-07-24,20,Condor,BLR,CDG,Long-Haul,Economy,Round-Trip,LOWRT,API_Partner,GDS,1,54382.5,10404.61,64787.11,486.88,Credit Card,1,Ticketed,,5
CLR-01658,2025-06-17,2025-09-18,93,Air France,BLR,CDG,Long-Haul,Economy,Round-Trip,QOWRT,B2C_Website,GDS,2,44899.06,6047.0,101892.12,5496.27,Agent Credit,0,Ticketed,,3
CLR-01659,2025-01-19,2025-05-03,104,Etihad Airways,CCU,BKK,Medium-Haul,Premium Economy,Round-Trip,YOWRT,B2C_Website,GDS,2,26448.83,5074.69,63047.04,0.0,Credit Card,0,Ticketed,,3
CLR-01660,2025-02-11,2025-03-07,24,Lufthansa,DEL,AUH,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,3,24028.87,4922.77,86854.92,0.0,Bank Transfer,0,Confirmed,,5
CLR-01661,2025-11-30,2026-02-01,63,Emirates,DEL,JFK,Long-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,1,63153.18,7285.87,70439.05,0.0,Credit Card,0,Ticketed,,5
CLR-01662,2025-06-18,2025-08-30,73,American Airlines,BLR,FRA,Long-Haul,Economy,Multi-City,HOWRT,API_Partner,GDS,4,31022.63,6166.49,148756.48,19833.93,Bank Transfer,19,Ticketed,,4
CLR-01663,2025-11-17,2025-11-30,13,KLM,DEL,YYZ,Long-Haul,Economy,One-Way,VOWRT,B2B_Agent,NDC,2,26552.8,2895.5,58896.6,0.0,Credit Card,0,Confirmed,,4
CLR-01664,2025-12-31,2026-04-04,94,Etihad Airways,DEL,CDG,Long-Haul,Economy,One-Way,YOWRT,API_Partner,NDC,1,38458.57,7305.18,45763.75,6263.05,Agent Credit,19,Ticketed,,5
CLR-01665,2025-09-27,2025-11-12,46,Emirates,DEL,SIN,Medium-Haul,First,One-Way,VOWRT,B2B_Agent,GDS,4,91273.59,19394.31,442671.6,13716.07,Debit Card,0,Cancelled,,4
CLR-01666,2025-08-18,2025-12-04,108,Air Canada,DEL,SIN,Medium-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,1,11354.82,1922.52,13277.34,4857.64,Agent Credit,0,Ticketed,,5
CLR-01667,2025-06-07,2025-06-11,4,Emirates,BOM,FRA,Long-Haul,Business,One-Way,EOWRT,B2B_Agent,NDC,1,173395.96,36137.58,209533.54,6117.72,Bank Transfer,0,No-Show,,3
CLR-01668,2025-03-11,2025-06-13,94,Air Canada,DEL,SIN,Medium-Haul,Economy,One-Way,QOWRT,B2C_Website,GDS,1,20517.46,2270.98,22788.44,0.0,,2,Cancelled,,
CLR-01669,2025-12-15,2026-04-09,115,Air France,MAA,DXB,Medium-Haul,Premium Economy,Round-Trip,VOWRT,B2C_Website,GDS,1,31935.96,6967.41,38903.37,2992.4,Agent Credit,0,Ticketed,,5
CLR-01670,2025-01-30,2025-03-01,30,Emirates,MAA,DXB,Medium-Haul,Premium Economy,Multi-City,BOWRT,Mobile_App,NDC,2,15240.94,1427.36,33336.6,10807.1,Agent Credit,4,Ticketed,,3
CLR-01671,2025-12-21,2026-01-29,39,Air Canada,BLR,FRA,Long-Haul,Economy,One-Way,HOWRT,B2B_Agent,GDS,4,19867.18,2770.36,90550.16,8006.87,Bank Transfer,0,Ticketed,,
CLR-01672,2025-03-23,2025-07-18,117,Singapore Airlines,BOM,DXB,Medium-Haul,Economy,Round-Trip,HOWRT,B2C_Website,GDS,3,19820.5,3532.81,70059.93,0.0,Debit Card,0,Ticketed,,4
CLR-01673,2025-06-17,2025-09-16,91,British Airways,BOM,FRA,Long-Haul,Business,Round-Trip,HOWRT,API_Partner,GDS,1,95673.27,20064.27,115737.54,2106.28,,19,Ticketed,,5
CLR-01674,2025-11-27,2026-01-30,64,Singapore Airlines,DEL,AUH,Medium-Haul,Premium Economy,Multi-City,LOWRT,B2C_Website,NDC,1,40841.31,3715.8,44557.11,0.0,Bank Transfer,0,Refunded,"Seat allocation issue, paid for window got middle",3
CLR-01675,2025-05-12,2025-05-13,1,Air France,BOM,DXB,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,1,12282.63,1776.99,14059.62,6459.67,Credit Card,0,Ticketed,,3
CLR-01676,2025-07-22,2025-09-15,55,American Airlines,BLR,FRA,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,45219.12,4182.08,98802.4,6121.05,Bank Transfer,0,Refunded,,4
CLR-01677,2025-11-05,2025-11-08,3,Condor,MAA,KUL,Medium-Haul,Economy,Round-Trip,QOWRT,Mobile_App,GDS,4,12364.29,2083.06,57789.4,3924.11,,0,Ticketed,,5
CLR-01678,2025-04-28,2025-08-06,100,Condor,HYD,AMS,Long-Haul,Economy,One-Way,MOWRT,B2C_Website,GDS,1,21326.54,3228.53,24555.07,778.06,Bank Transfer,0,Refunded,,4
CLR-01679,2025-10-05,2025-11-04,30,British Airways,HYD,AMS,Long-Haul,Business,Round-Trip,QOWRT,B2B_Agent,NDC,1,144422.41,17050.49,161472.9,1267.42,Agent Credit,0,Ticketed,,5
CLR-01680,2025-06-03,2025-08-10,68,Air Canada,BLR,SFO,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,4,51149.32,5772.09,227685.64,0.0,Credit Card,0,Ticketed,Coupon status shows used but passenger never flew,3
CLR-01681,2025-05-11,2025-08-29,110,Emirates,BLR,SFO,Long-Haul,Business,One-Way,HOWRT,B2C_Website,NDC,4,76197.29,7158.45,333422.96,19091.57,Debit Card,0,Ticketed,,4
CLR-01682,2025-02-11,2025-04-28,76,Singapore Airlines,DEL,CDG,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,GDS,1,21834.58,3077.19,24911.77,4709.12,Agent Credit,12,Ticketed,,5
CLR-01683,2025-10-30,2026-01-22,84,Emirates,DEL,YYZ,Long-Haul,Economy,Round-Trip,VOWRT,B2B_Agent,NDC,5,27761.27,3602.34,156818.05,23552.73,Debit Card,12,Ticketed,,3
CLR-01684,2025-11-24,2026-03-11,107,Singapore Airlines,BOM,CDG,Long-Haul,Business,One-Way,BOWRT,B2B_Agent,GDS,1,125821.04,26795.96,152617.0,1433.79,Debit Card,0,Ticketed,,4
CLR-01685,2025-06-23,2025-09-20,89,Etihad Airways,BOM,LHR,Long-Haul,Economy,Multi-City,BOWRT,Mobile_App,NDC,4,46784.98,8234.89,220079.48,0.0,UPI,0,Refunded,,3
CLR-01686,2025-01-31,2025-05-03,92,Singapore Airlines,DEL,SIN,Medium-Haul,First,Round-Trip,MOWRT,API_Partner,GDS,2,131324.47,10926.08,284501.1,7125.63,Agent Credit,18,Confirmed,,4
CLR-01687,2025-05-27,2025-06-22,26,Air France,BLR,CDG,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,2,35484.64,7164.13,85297.54,8265.34,Credit Card,7,Ticketed,,3
CLR-01688,2025-12-18,2026-02-17,61,American Airlines,HYD,AMS,Long-Haul,Premium Economy,Round-Trip,QOWRT,B2B_Agent,NDC,1,67370.53,9920.32,77290.85,3209.62,Credit Card,0,No-Show,Unable to add extra baggage through portal,3
CLR-01689,2025-09-03,2025-10-12,39,Etihad Airways,DEL,JFK,Long-Haul,Business,One-Way,LOWRT,B2C_Website,GDS,3,74384.88,5990.16,241125.12,8795.55,Bank Transfer,9,Confirmed,,4
CLR-01690,2025-03-21,2025-05-31,71,Singapore Airlines,BOM,FRA,Long-Haul,Business,Round-Trip,VOWRT,B2B_Agent,GDS,1,147146.35,12338.11,159484.46,663.2,Bank Transfer,0,Ticketed,,4
CLR-01691,2025-10-21,2026-02-17,119,Condor,MAA,KUL,Medium-Haul,Economy,Multi-City,LOWRT,B2B_Agent,GDS,2,23072.45,3557.45,53259.8,1769.81,Debit Card,6,Ticketed,,3
CLR-01692,2025-02-10,2025-04-10,59,Condor,BLR,SFO,Long-Haul,Business,Multi-City,BOWRT,B2C_Website,GDS,1,82274.4,11690.53,93964.93,0.0,Agent Credit,0,Ticketed,,4
CLR-01693,2025-10-29,2026-02-20,114,British Airways,DEL,JFK,Long-Haul,Business,Multi-City,EOWRT,B2C_Website,GDS,1,173523.45,37386.19,210909.64,2330.1,Debit Card,1,Refunded,,4
CLR-01694,2025-03-26,2025-06-11,77,Singapore Airlines,CCU,BKK,Medium-Haul,First,Round-Trip,HOWRT,B2B_Agent,NDC,1,97579.85,8821.53,106401.38,2750.98,Credit Card,3,Cancelled,,4
CLR-01695,2025-12-19,2026-01-20,32,Air France,BOM,FRA,Long-Haul,First,Round-Trip,MOWRT,B2B_Agent,GDS,1,155420.73,20214.74,175635.47,0.0,Credit Card,0,Confirmed,,5
CLR-01696,2025-02-16,2025-06-01,105,Emirates,DEL,JFK,Long-Haul,Economy,One-Way,QOWRT,B2B_Agent,GDS,2,27893.68,2975.65,61738.66,6016.22,Agent Credit,0,Confirmed,,5
CLR-01697,2025-04-20,2025-05-21,31,Emirates,BOM,CDG,Long-Haul,Business,Multi-City,LOWRT,B2C_Website,NDC,1,135647.61,18708.84,154356.45,0.0,Agent Credit,1,Ticketed,,5
CLR-01698,2025-05-19,2025-09-05,109,Lufthansa,BLR,SFO,Long-Haul,Business,Round-Trip,LOWRT,B2B_Agent,GDS,1,94266.26,14700.63,108966.89,0.0,Agent Credit,0,Refunded,,2
CLR-01699,2025-06-11,2025-09-15,96,KLM,DEL,JFK,Long-Haul,Premium Economy,Multi-City,MOWRT,B2C_Website,NDC,4,35592.51,7651.59,172976.4,12687.28,UPI,0,Confirmed,,5
CLR-01700,2025-05-12,2025-09-06,117,American Airlines,HYD,LHR,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,NDC,1,32586.6,3797.36,36383.96,0.0,Agent Credit,0,Ticketed,,5
CLR-01701,2025-03-23,2025-05-26,64,KLM,MAA,DXB,Medium-Haul,Business,Round-Trip,HOWRT,B2B_Agent,GDS,1,85388.32,7082.84,92471.16,0.0,Bank Transfer,0,Ticketed,,4
CLR-01702,2025-05-15,2025-06-19,35,KLM,MAA,KUL,Medium-Haul,Business,One-Way,LOWRT,Mobile_App,NDC,5,73562.33,13595.85,435790.9,22592.04,Credit Card,0,Ticketed,Refund not processed after 30 days,1
CLR-01703,2025-07-30,2025-10-04,66,Singapore Airlines,BOM,LHR,Long-Haul,Business,Round-Trip,VOWRT,B2C_Website,NDC,2,100191.02,20276.02,240934.08,0.0,Debit Card,14,Confirmed,,2
CLR-01704,2025-04-26,2025-07-12,77,Lufthansa,BOM,FRA,Long-Haul,Economy,Round-Trip,VOWRT,B2B_Agent,NDC,4,29659.48,2494.41,128615.56,,Credit Card,0,Ticketed,,5
CLR-01705,2025-05-09,2025-06-01,23,Air Canada,HYD,LHR,Long-Haul,First,Round-Trip,QOWRT,B2B_Agent,GDS,2,213809.87,18473.97,464567.68,4940.52,Bank Transfer,0,Ticketed,,4
CLR-01706,2025-10-31,2026-02-10,102,KLM,BLR,FRA,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,NDC,2,24940.84,5325.44,60532.56,9881.14,Credit Card,19,Ticketed,,5
CLR-01707,2025-08-27,2025-11-16,81,Singapore Airlines,CCU,BKK,Medium-Haul,Premium Economy,One-Way,EOWRT,B2C_Website,GDS,1,24872.61,3400.1,28272.71,0.0,,0,Cancelled,,2
CLR-01708,2025-07-26,2025-11-15,112,Air France,HYD,AMS,Long-Haul,Premium Economy,One-Way,HOWRT,B2B_Agent,NDC,4,73354.78,14957.02,353247.2,0.0,Debit Card,0,Ticketed,,
CLR-01709,2025-04-09,2025-05-29,50,Etihad Airways,BOM,DXB,Medium-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,1,76158.39,12690.74,88849.13,,Credit Card,0,Cancelled,,2
CLR-01710,2025-08-26,2025-12-09,105,British Airways,COK,DOH,Medium-Haul,Economy,Multi-City,LOWRT,B2B_Agent,GDS,2,23164.58,4300.59,54930.34,0.0,Debit Card,0,Confirmed,,
CLR-01711,2025-01-14,2025-04-21,97,Air Canada,DEL,LHR,Long-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,3,44113.62,7291.58,154215.6,14569.63,Debit Card,15,Confirmed,,5
CLR-01712,2025-06-11,2025-09-15,96,Condor,DEL,SIN,Medium-Haul,Economy,Round-Trip,EOWRT,B2C_Website,NDC,2,22428.96,3130.26,51118.44,1840.75,Credit Card,0,Ticketed,,3
CLR-01713,2025-09-09,2025-10-22,43,Emirates,MAA,KUL,Medium-Haul,Economy,Round-Trip,LOWRT,B2C_Website,GDS,1,8414.15,861.51,9275.66,0.0,UPI,0,Confirmed,Name spelling error on ticket needs correction,
CLR-01714,2025-04-07,2025-05-20,43,Air Canada,HYD,AMS,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,18103.36,2364.34,40935.4,1483.39,Bank Transfer,0,Ticketed,,3
CLR-01715,2025-01-02,2025-03-07,64,Air France,BOM,LHR,Long-Haul,First,Round-Trip,BOWRT,API_Partner,GDS,2,154130.86,28982.18,366226.08,6350.16,Bank Transfer,15,Ticketed,,4
CLR-01716,2025-03-19,2025-06-14,87,Etihad Airways,BLR,CDG,Long-Haul,Business,One-Way,MOWRT,B2C_Website,GDS,2,167785.89,23733.54,383038.86,0.0,Agent Credit,11,Cancelled,,3
CLR-01717,2025-08-09,2025-09-28,50,Air Canada,BLR,SFO,Long-Haul,Business,Round-Trip,BOWRT,B2C_Website,NDC,2,72600.59,8920.63,163042.44,3578.95,Bank Transfer,0,Ticketed,,4
CLR-01718,2025-07-15,2025-10-13,90,KLM,DEL,JFK,Long-Haul,Economy,Multi-City,,B2C_Website,GDS,3,54092.34,10080.2,192517.62,0.0,Credit Card,0,Ticketed,,4
CLR-01719,2025-03-16,2025-04-27,42,Singapore Airlines,DEL,LHR,Long-Haul,Premium Economy,Round-Trip,LOWRT,B2C_Website,GDS,1,48184.1,9487.73,57671.83,3572.19,Debit Card,11,Ticketed,,3
CLR-01720,2025-08-07,2025-09-02,26,British Airways,DEL,YYZ,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,GDS,1,25126.65,5116.03,30242.68,0.0,Credit Card,0,Ticketed,,4
CLR-01721,2025-07-22,2025-08-09,18,Air France,DEL,CDG,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,4,32700.81,5030.57,150925.52,0.0,Bank Transfer,0,Ticketed,Infant ticket pricing seems incorrect,3
CLR-01722,2025-02-02,2025-05-26,113,Emirates,HYD,AMS,Long-Haul,Economy,Round-Trip,,B2B_Agent,GDS,2,31715.98,4773.3,72978.56,0.0,UPI,0,Confirmed,,4
CLR-01723,2025-03-05,2025-03-11,6,Air France,DEL,SIN,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,4,23045.53,2677.59,102892.48,29721.57,Bank Transfer,0,Refunded,,
