booking_id,booking_date,departure_date,lead_time_days,airline,origin,destination,haul_type,cabin_class,trip_type,fare_basis,booking_channel,booking_source,pax_count,base_fare_inr,taxes_inr,total_fare_inr,ancillary_revenue_inr,payment_method,prior_bookings,booking_status,customer_complaint,satisfaction_score,calculated_lead_time,expected_total_fare,route,booking_month,booking_day,travel_month,fare_per_passenger,booking_window,loyalty_segment,is_cancelled,lead_time_bin,fare_quintile,booking_month_name,customer_type
CLR-01638,2025-02-23,2025-05-16,82,Etihad Airways,DEL,SIN,Medium-Haul,Business,One-Way,BOWRT,API_Partner,GDS,3,48072.37,10276.22,175045.77,0.0,Unknown,0,Cancelled,No,4.0,82,175045.77000000002,DEL → SIN,2,Sunday,May,58348.59,Planned,New,1,31-90d,"Q5
(Highest)",Feb,New Customer
CLR-01639,2025-11-11,2026-03-05,114,KLM,HYD,LHR,Long-Haul,Economy,Round-Trip,MOWRT,Mobile_App,GDS,4,37458.46,5190.84,170597.2,3297.71,Debit Card,10,Ticketed,No,5.0,114,170597.2,HYD → LHR,11,Tuesday,March,42649.3,Early_Bird,Regular,0,91-180d,Q4,Nov,Repeat Customer
CLR-01640,2025-04-11,2025-04-18,7,Emirates,HYD,LHR,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,NDC,2,18578.61,1621.67,40400.56,3385.41,UPI,0,Ticketed,No,4.0,7,40400.56,HYD → LHR,4,Friday,April,20200.28,Last_Minute,New,0,0-7d,Q2,Apr,New Customer
CLR-01641,2025-10-01,2026-01-17,108,Singapore Airlines,HYD,LHR,Long-Haul,Economy,Round-Trip,EOWRT,B2B_Agent,GDS,4,23310.09,4425.51,110942.4,1345.84,Bank Transfer,0,Ticketed,No,3.0,108,110942.4,HYD → LHR,10,Wednesday,January,27735.6,Early_Bird,New,0,91-180d,Q4,Oct,New Customer
CLR-01642,2025-06-01,2025-08-03,63,Air Canada,BLR,CDG,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,1,34599.11,3020.35,37619.46,4598.97,Agent Credit,0,Confirmed,No,4.0,63,37619.46,BLR → CDG,6,Sunday,August,37619.46,Planned,New,0,31-90d,Q2,Jun,New Customer
CLR-01643,2025-07-04,2025-09-24,82,Air France,BLR,CDG,Long-Haul,Economy,Round-Trip,YOWRT,Mobile_App,GDS,1,50306.43,7544.57,57851.0,5142.57,Bank Transfer,0,Cancelled,No,3.0,82,57851.0,BLR → CDG,7,Friday,September,57851.0,Planned,New,1,31-90d,Q2,Jul,New Customer
CLR-01644,2025-10-28,2026-01-27,91,Air France,HYD,LHR,Long-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,NDC,2,27497.61,2644.57,60284.36,0.0,Credit Card,14,Ticketed,No,4.0,91,60284.36,HYD → LHR,10,Tuesday,January,30142.18,Early_Bird,Frequent,0,91-180d,Q3,Oct,Repeat Customer
CLR-01645,2025-01-28,2025-04-26,88,Condor,BLR,SFO,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,NDC,1,26243.24,3492.44,29735.68,552.48,Debit Card,19,Cancelled,"Seat allocation issue, paid for window got middle",2.0,88,29735.68,BLR → SFO,1,Tuesday,April,29735.68,Planned,Frequent,1,31-90d,"Q1
(Lowest)",Jan,Repeat Customer
CLR-01646,2025-01-24,2025-03-08,43,Singapore Airlines,DEL,CDG,Long-Haul,Premium Economy,One-Way,YOWRT,B2C_Website,NDC,4,32062.35,6290.84,153412.76,5478.42,Debit Card,0,Confirmed,No,3.0,43,153412.76,DEL → CDG,1,Friday,March,38353.19,Planned,New,0,31-90d,Q4,Jan,New Customer
CLR-01647,2025-04-04,2025-05-08,34,Condor,DEL,CDG,Long-Haul,Premium Economy,Round-Trip,MOWRT,B2B_Agent,GDS,5,63922.05,5989.12,349555.85,11427.66,UPI,0,Cancelled,Unable to add extra baggage through portal,2.0,34,349555.85,DEL → CDG,4,Friday,May,69911.17,Planned,New,1,31-90d,"Q5
(Highest)",Apr,New Customer
CLR-01648,2025-01-23,2025-03-12,48,KLM,MAA,DXB,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,NDC,2,19799.67,3462.5,46524.34,1989.64,Agent Credit,0,Ticketed,No,4.0,48,46524.34,MAA → DXB,1,Thursday,March,23262.17,Planned,New,0,31-90d,Q2,Jan,New Customer
CLR-01649,2025-10-11,2026-01-30,111,KLM,DEL,JFK,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,GDS,1,44652.12,4297.38,48949.5,1201.72,Debit Card,0,Ticketed,No,3.0,111,48949.5,DEL → JFK,10,Saturday,January,48949.5,Early_Bird,New,0,91-180d,Q2,Oct,New Customer
CLR-01650,2025-05-16,2025-05-28,12,Air France,BLR,SFO,Long-Haul,Premium Economy,Multi-City,YOWRT,B2C_Website,NDC,1,68217.84,9999.51,78217.35,0.0,Credit Card,0,Refunded,Coupon status shows used but passenger never flew,2.0,12,78217.34999999999,BLR → SFO,5,Friday,May,78217.35,Short_Term,New,1,8-30d,Q3,May,New Customer
CLR-01651,2025-01-19,2025-02-03,15,Etihad Airways,DEL,CDG,Long-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,2,34619.88,2913.12,75066.0,1464.81,Debit Card,0,Ticketed,"Seat allocation issue, paid for window got middle",2.0,15,75066.0,DEL → CDG,1,Sunday,February,37533.0,Short_Term,New,0,8-30d,Q3,Jan,New Customer
CLR-01652,2025-05-29,2025-09-16,110,Lufthansa,BLR,FRA,Long-Haul,Premium Economy,Round-Trip,LOWRT,API_Partner,GDS,5,36737.12,5105.01,209210.65,3528.88,UPI,0,Refunded,No,5.0,110,209210.65000000002,BLR → FRA,5,Thursday,September,41842.13,Early_Bird,New,1,91-180d,"Q5
(Highest)",May,New Customer
CLR-01653,2025-05-30,2025-08-23,85,Lufthansa,CCU,BKK,Medium-Haul,Economy,One-Way,YOWRT,Mobile_App,GDS,5,18951.75,3889.62,114206.85,3131.48,Credit Card,0,Refunded,No,2.0,85,114206.84999999999,CCU → BKK,5,Friday,August,22841.370000000003,Planned,New,1,31-90d,Q4,May,New Customer
CLR-01654,2025-11-18,2026-02-16,90,Singapore Airlines,DEL,AUH,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,1,12872.61,1493.18,14365.79,630.62,Credit Card,11,Confirmed,No,2.0,90,14365.79,DEL → AUH,11,Tuesday,February,14365.79,Planned,Frequent,0,31-90d,"Q1
(Lowest)",Nov,Repeat Customer
CLR-01655,2025-04-20,2025-06-20,61,Condor,DEL,CDG,Long-Haul,Premium Economy,Multi-City,VOWRT,B2B_Agent,GDS,1,82635.47,6748.3,89383.77,3651.63,Agent Credit,0,Cancelled,No,5.0,61,89383.77,DEL → CDG,4,Sunday,June,89383.77,Planned,New,1,31-90d,Q3,Apr,New Customer
CLR-01656,2025-09-27,2025-10-27,30,Air Canada,DEL,LHR,Long-Haul,Economy,Multi-City,QOWRT,B2C_Website,GDS,2,29060.92,4352.26,66826.36,767.46,Credit Card,0,Ticketed,No,4.0,30,66826.36,DEL → LHR,9,Saturday,October,33413.18,Short_Term,New,0,8-30d,Q3,Sep,New Customer
CLR-01657,2025-07-04,2025-07-24,20,Condor,BLR,CDG,Long-Haul,Economy,Round-Trip,LOWRT,API_Partner,GDS,1,54382.5,10404.61,64787.11,486.88,Credit Card,1,Ticketed,No,5.0,20,64787.11,BLR → CDG,7,Friday,July,64787.11,Short_Term,Occasional,0,8-30d,Q3,Jul,Repeat Customer
CLR-01658,2025-06-17,2025-09-18,93,Air France,BLR,CDG,Long-Haul,Economy,Round-Trip,QOWRT,B2C_Website,GDS,2,44899.06,6047.0,101892.12,5496.27,Agent Credit,0,Ticketed,No,3.0,93,101892.12,BLR → CDG,6,Tuesday,September,50946.06,Early_Bird,New,0,91-180d,Q4,Jun,New Customer
CLR-01659,2025-01-19,2025-05-03,104,Etihad Airways,CCU,BKK,Medium-Haul,Premium Economy,Round-Trip,YOWRT,B2C_Website,GDS,2,26448.83,5074.69,63047.04,0.0,Credit Card,0,Ticketed,No,3.0,104,63047.04,CCU → BKK,1,Sunday,May,31523.52,Early_Bird,New,0,91-180d,Q3,Jan,New Customer
CLR-01660,2025-02-11,2025-03-07,24,Lufthansa,DEL,AUH,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,3,24028.87,4922.77,86854.92,0.0,Bank Transfer,0,Confirmed,No,5.0,24,86854.92,DEL → AUH,2,Tuesday,March,28951.64,Short_Term,New,0,8-30d,Q3,Feb,New Customer
CLR-01661,2025-11-30,2026-02-01,63,Emirates,DEL,JFK,Long-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,1,63153.18,7285.87,70439.05,0.0,Credit Card,0,Ticketed,No,5.0,63,70439.05,DEL → JFK,11,Sunday,February,70439.05,Planned,New,0,31-90d,Q3,Nov,New Customer
CLR-01662,2025-06-18,2025-08-30,73,American Airlines,BLR,FRA,Long-Haul,Economy,Multi-City,HOWRT,API_Partner,GDS,4,31022.63,6166.49,148756.48,19833.93,Bank Transfer,19,Ticketed,No,4.0,73,148756.48,BLR → FRA,6,Wednesday,August,37189.12,Planned,Frequent,0,31-90d,Q4,Jun,Repeat Customer
CLR-01663,2025-11-17,2025-11-30,13,KLM,DEL,YYZ,Long-Haul,Economy,One-Way,VOWRT,B2B_Agent,NDC,2,26552.8,2895.5,58896.6,0.0,Credit Card,0,Confirmed,No,4.0,13,58896.6,DEL → YYZ,11,Monday,November,29448.3,Short_Term,New,0,8-30d,Q3,Nov,New Customer
CLR-01664,2025-12-31,2026-04-04,94,Etihad Airways,DEL,CDG,Long-Haul,Economy,One-Way,YOWRT,API_Partner,NDC,1,38458.57,7305.18,45763.75,6263.05,Agent Credit,19,Ticketed,No,5.0,94,45763.75,DEL → CDG,12,Wednesday,April,45763.75,Early_Bird,Frequent,0,91-180d,Q2,Dec,Repeat Customer
CLR-01665,2025-09-27,2025-11-12,46,Emirates,DEL,SIN,Medium-Haul,First,One-Way,VOWRT,B2B_Agent,GDS,4,91273.59,19394.31,442671.6,13716.07,Debit Card,0,Cancelled,No,4.0,46,442671.6,DEL → SIN,9,Saturday,November,110667.9,Planned,New,1,31-90d,"Q5
(Highest)",Sep,New Customer
CLR-01666,2025-08-18,2025-12-04,108,Air Canada,DEL,SIN,Medium-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,1,11354.82,1922.52,13277.34,4857.64,Agent Credit,0,Ticketed,No,5.0,108,13277.34,DEL → SIN,8,Monday,December,13277.34,Early_Bird,New,0,91-180d,"Q1
(Lowest)",Aug,New Customer
CLR-01667,2025-06-07,2025-06-11,4,Emirates,BOM,FRA,Long-Haul,Business,One-Way,EOWRT,B2B_Agent,NDC,1,173395.96,36137.58,209533.54,6117.72,Bank Transfer,0,No-Show,No,3.0,4,209533.53999999998,BOM → FRA,6,Saturday,June,209533.54,Last_Minute,New,0,0-7d,"Q5
(Highest)",Jun,New Customer
CLR-01668,2025-03-11,2025-06-13,94,Air Canada,DEL,SIN,Medium-Haul,Economy,One-Way,QOWRT,B2C_Website,GDS,1,20517.46,2270.98,22788.44,0.0,Unknown,2,Cancelled,No,4.0,94,22788.44,DEL → SIN,3,Tuesday,June,22788.44,Early_Bird,Occasional,1,91-180d,"Q1
(Lowest)",Mar,Repeat Customer
CLR-01669,2025-12-15,2026-04-09,115,Air France,MAA,DXB,Medium-Haul,Premium Economy,Round-Trip,VOWRT,B2C_Website,GDS,1,31935.96,6967.41,38903.37,2992.4,Agent Credit,0,Ticketed,No,5.0,115,38903.369999999995,MAA → DXB,12,Monday,April,38903.37,Early_Bird,New,0,91-180d,Q2,Dec,New Customer
CLR-01670,2025-01-30,2025-03-01,30,Emirates,MAA,DXB,Medium-Haul,Premium Economy,Multi-City,BOWRT,Mobile_App,NDC,2,15240.94,1427.36,33336.6,10807.1,Agent Credit,4,Ticketed,No,3.0,30,33336.6,MAA → DXB,1,Thursday,March,16668.3,Short_Term,Occasional,0,8-30d,"Q1
(Lowest)",Jan,Repeat Customer
CLR-01671,2025-12-21,2026-01-29,39,Air Canada,BLR,FRA,Long-Haul,Economy,One-Way,HOWRT,B2B_Agent,GDS,4,19867.18,2770.36,90550.16,8006.87,Bank Transfer,0,Ticketed,No,4.0,39,90550.16,BLR → FRA,12,Sunday,January,22637.54,Planned,New,0,31-90d,Q3,Dec,New Customer
CLR-01672,2025-03-23,2025-07-18,117,Singapore Airlines,BOM,DXB,Medium-Haul,Economy,Round-Trip,HOWRT,B2C_Website,GDS,3,19820.5,3532.81,70059.93,0.0,Debit Card,0,Ticketed,No,4.0,117,70059.93000000001,BOM → DXB,3,Sunday,July,23353.309999999998,Early_Bird,New,0,91-180d,Q3,Mar,New Customer
CLR-01673,2025-06-17,2025-09-16,91,British Airways,BOM,FRA,Long-Haul,Business,Round-Trip,HOWRT,API_Partner,GDS,1,95673.27,20064.27,115737.54,2106.28,Unknown,19,Ticketed,No,5.0,91,115737.54000000001,BOM → FRA,6,Tuesday,September,115737.54,Early_Bird,Frequent,0,91-180d,Q4,Jun,Repeat Customer
CLR-01674,2025-11-27,2026-01-30,64,Singapore Airlines,DEL,AUH,Medium-Haul,Premium Economy,Multi-City,LOWRT,B2C_Website,NDC,1,40841.31,3715.8,44557.11,0.0,Bank Transfer,0,Refunded,"Seat allocation issue, paid for window got middle",3.0,64,44557.11,DEL → AUH,11,Thursday,January,44557.11,Planned,New,1,31-90d,Q2,Nov,New Customer
CLR-01675,2025-05-12,2025-05-13,1,Air France,BOM,DXB,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,1,12282.63,1776.99,14059.62,6459.67,Credit Card,0,Ticketed,No,3.0,1,14059.619999999999,BOM → DXB,5,Monday,May,14059.62,Last_Minute,New,0,0-7d,"Q1
(Lowest)",May,New Customer
CLR-01676,2025-07-22,2025-09-15,55,American Airlines,BLR,FRA,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,45219.12,4182.08,98802.4,6121.05,Bank Transfer,0,Refunded,No,4.0,55,98802.40000000001,BLR → FRA,7,Tuesday,September,49401.2,Planned,New,1,31-90d,Q4,Jul,New Customer
CLR-01677,2025-11-05,2025-11-08,3,Condor,MAA,KUL,Medium-Haul,Economy,Round-Trip,QOWRT,Mobile_App,GDS,4,12364.29,2083.06,57789.4,3924.11,Unknown,0,Ticketed,No,5.0,3,57789.4,MAA → KUL,11,Wednesday,November,14447.35,Last_Minute,New,0,0-7d,Q2,Nov,New Customer
CLR-01678,2025-04-28,2025-08-06,100,Condor,HYD,AMS,Long-Haul,Economy,One-Way,MOWRT,B2C_Website,GDS,1,21326.54,3228.53,24555.07,778.06,Bank Transfer,0,Refunded,No,4.0,100,24555.07,HYD → AMS,4,Monday,August,24555.07,Early_Bird,New,1,91-180d,"Q1
(Lowest)",Apr,New Customer
CLR-01679,2025-10-05,2025-11-04,30,British Airways,HYD,AMS,Long-Haul,Business,Round-Trip,QOWRT,B2B_Agent,NDC,1,144422.41,17050.49,161472.9,1267.42,Agent Credit,0,Ticketed,No,5.0,30,161472.9,HYD → AMS,10,Sunday,November,161472.9,Short_Term,New,0,8-30d,Q4,Oct,New Customer
CLR-01680,2025-06-03,2025-08-10,68,Air Canada,BLR,SFO,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,4,51149.32,5772.09,227685.64,0.0,Credit Card,0,Ticketed,Coupon status shows used but passenger never flew,3.0,68,227685.64,BLR → SFO,6,Tuesday,August,56921.41,Planned,New,0,31-90d,"Q5
(Highest)",Jun,New Customer
CLR-01681,2025-05-11,2025-08-29,110,Emirates,BLR,SFO,Long-Haul,Business,One-Way,HOWRT,B2C_Website,NDC,4,76197.29,7158.45,333422.96,19091.57,Debit Card,0,Ticketed,No,4.0,110,333422.95999999996,BLR → SFO,5,Sunday,August,83355.74,Early_Bird,New,0,91-180d,"Q5
(Highest)",May,New Customer
CLR-01682,2025-02-11,2025-04-28,76,Singapore Airlines,DEL,CDG,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,GDS,1,21834.58,3077.19,24911.77,4709.12,Agent Credit,12,Ticketed,No,5.0,76,24911.77,DEL → CDG,2,Tuesday,April,24911.77,Planned,Frequent,0,31-90d,"Q1
(Lowest)",Feb,Repeat Customer
CLR-01683,2025-10-30,2026-01-22,84,Emirates,DEL,YYZ,Long-Haul,Economy,Round-Trip,VOWRT,B2B_Agent,NDC,5,27761.27,3602.34,156818.05,23552.73,Debit Card,12,Ticketed,No,3.0,84,156818.05,DEL → YYZ,10,Thursday,January,31363.609999999997,Planned,Frequent,0,31-90d,Q4,Oct,Repeat Customer
CLR-01684,2025-11-24,2026-03-11,107,Singapore Airlines,BOM,CDG,Long-Haul,Business,One-Way,BOWRT,B2B_Agent,GDS,1,125821.04,26795.96,152617.0,1433.79,Debit Card,0,Ticketed,No,4.0,107,152617.0,BOM → CDG,11,Monday,March,152617.0,Early_Bird,New,0,91-180d,Q4,Nov,New Customer
CLR-01685,2025-06-23,2025-09-20,89,Etihad Airways,BOM,LHR,Long-Haul,Economy,Multi-City,BOWRT,Mobile_App,NDC,4,46784.98,8234.89,220079.48,0.0,UPI,0,Refunded,No,3.0,89,220079.48,BOM → LHR,6,Monday,September,55019.87,Planned,New,1,31-90d,"Q5
(Highest)",Jun,New Customer
CLR-01686,2025-01-31,2025-05-03,92,Singapore Airlines,DEL,SIN,Medium-Haul,First,Round-Trip,MOWRT,API_Partner,GDS,2,131324.47,10926.08,284501.1,7125.63,Agent Credit,18,Confirmed,No,4.0,92,284501.1,DEL → SIN,1,Friday,May,142250.55,Early_Bird,Frequent,0,91-180d,"Q5
(Highest)",Jan,Repeat Customer
CLR-01687,2025-05-27,2025-06-22,26,Air France,BLR,CDG,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,2,35484.64,7164.13,85297.54,8265.34,Credit Card,7,Ticketed,No,3.0,26,85297.54,BLR → CDG,5,Tuesday,June,42648.77,Short_Term,Regular,0,8-30d,Q3,May,Repeat Customer
CLR-01688,2025-12-18,2026-02-17,61,American Airlines,HYD,AMS,Long-Haul,Premium Economy,Round-Trip,QOWRT,B2B_Agent,NDC,1,67370.53,9920.32,77290.85,3209.62,Credit Card,0,No-Show,Unable to add extra baggage through portal,3.0,61,77290.85,HYD → AMS,12,Thursday,February,77290.85,Planned,New,0,31-90d,Q3,Dec,New Customer
CLR-01689,2025-09-03,2025-10-12,39,Etihad Airways,DEL,JFK,Long-Haul,Business,One-Way,LOWRT,B2C_Website,GDS,3,74384.88,5990.16,241125.12,8795.55,Bank Transfer,9,Confirmed,No,4.0,39,241125.12000000002,DEL → JFK,9,Wednesday,October,80375.04,Planned,Regular,0,31-90d,"Q5
(Highest)",Sep,Repeat Customer
CLR-01690,2025-03-21,2025-05-31,71,Singapore Airlines,BOM,FRA,Long-Haul,Business,Round-Trip,VOWRT,B2B_Agent,GDS,1,147146.35,12338.11,159484.46,663.2,Bank Transfer,0,Ticketed,No,4.0,71,159484.46000000002,BOM → FRA,3,Friday,May,159484.46,Planned,New,0,31-90d,Q4,Mar,New Customer
CLR-01691,2025-10-21,2026-02-17,119,Condor,MAA,KUL,Medium-Haul,Economy,Multi-City,LOWRT,B2B_Agent,GDS,2,23072.45,3557.45,53259.8,1769.81,Debit Card,6,Ticketed,No,3.0,119,53259.8,MAA → KUL,10,Tuesday,February,26629.9,Early_Bird,Regular,0,91-180d,Q2,Oct,Repeat Customer
CLR-01692,2025-02-10,2025-04-10,59,Condor,BLR,SFO,Long-Haul,Business,Multi-City,BOWRT,B2C_Website,GDS,1,82274.4,11690.53,93964.93,0.0,Agent Credit,0,Ticketed,No,4.0,59,93964.93,BLR → SFO,2,Monday,April,93964.93,Planned,New,0,31-90d,Q3,Feb,New Customer
CLR-01693,2025-10-29,2026-02-20,114,British Airways,DEL,JFK,Long-Haul,Business,Multi-City,EOWRT,B2C_Website,GDS,1,173523.45,37386.19,210909.64,2330.1,Debit Card,1,Refunded,No,4.0,114,210909.64,DEL → JFK,10,Wednesday,February,210909.64,Early_Bird,Occasional,1,91-180d,"Q5
(Highest)",Oct,Repeat Customer
CLR-01694,2025-03-26,2025-06-11,77,Singapore Airlines,CCU,BKK,Medium-Haul,First,Round-Trip,HOWRT,B2B_Agent,NDC,1,97579.85,8821.53,106401.38,2750.98,Credit Card,3,Cancelled,No,4.0,77,106401.38,CCU → BKK,3,Wednesday,June,106401.38,Planned,Occasional,1,31-90d,Q4,Mar,Repeat Customer
CLR-01695,2025-12-19,2026-01-20,32,Air France,BOM,FRA,Long-Haul,First,Round-Trip,MOWRT,B2B_Agent,GDS,1,155420.73,20214.74,175635.47,0.0,Credit Card,0,Confirmed,No,5.0,32,175635.47,BOM → FRA,12,Friday,January,175635.47,Planned,New,0,31-90d,"Q5
(Highest)",Dec,New Customer
CLR-01696,2025-02-16,2025-06-01,105,Emirates,DEL,JFK,Long-Haul,Economy,One-Way,QOWRT,B2B_Agent,GDS,2,27893.68,2975.65,61738.66,6016.22,Agent Credit,0,Confirmed,No,5.0,105,61738.66,DEL → JFK,2,Sunday,June,30869.33,Early_Bird,New,0,91-180d,Q3,Feb,New Customer
CLR-01697,2025-04-20,2025-05-21,31,Emirates,BOM,CDG,Long-Haul,Business,Multi-City,LOWRT,B2C_Website,NDC,1,135647.61,18708.84,154356.45,0.0,Agent Credit,1,Ticketed,No,5.0,31,154356.44999999998,BOM → CDG,4,Sunday,May,154356.45,Planned,Occasional,0,31-90d,Q4,Apr,Repeat Customer
CLR-01698,2025-05-19,2025-09-05,109,Lufthansa,BLR,SFO,Long-Haul,Business,Round-Trip,LOWRT,B2B_Agent,GDS,1,94266.26,14700.63,108966.89,0.0,Agent Credit,0,Refunded,No,2.0,109,108966.89,BLR → SFO,5,Monday,September,108966.89,Early_Bird,New,1,91-180d,Q4,May,New Customer
CLR-01699,2025-06-11,2025-09-15,96,KLM,DEL,JFK,Long-Haul,Premium Economy,Multi-City,MOWRT,B2C_Website,NDC,4,35592.51,7651.59,172976.4,12687.28,UPI,0,Confirmed,No,5.0,96,172976.40000000002,DEL → JFK,6,Wednesday,September,43244.1,Early_Bird,New,0,91-180d,Q4,Jun,New Customer
CLR-01700,2025-05-12,2025-09-06,117,American Airlines,HYD,LHR,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,NDC,1,32586.6,3797.36,36383.96,0.0,Agent Credit,0,Ticketed,No,5.0,117,36383.96,HYD → LHR,5,Monday,September,36383.96,Early_Bird,New,0,91-180d,"Q1
(Lowest)",May,New Customer
CLR-01701,2025-03-23,2025-05-26,64,KLM,MAA,DXB,Medium-Haul,Business,Round-Trip,HOWRT,B2B_Agent,GDS,1,85388.32,7082.84,92471.16,0.0,Bank Transfer,0,Ticketed,No,4.0,64,92471.16,MAA → DXB,3,Sunday,May,92471.16,Planned,New,0,31-90d,Q3,Mar,New Customer
CLR-01702,2025-05-15,2025-06-19,35,KLM,MAA,KUL,Medium-Haul,Business,One-Way,LOWRT,Mobile_App,NDC,5,73562.33,13595.85,435790.9,22592.04,Credit Card,0,Ticketed,Refund not processed after 30 days,1.0,35,435790.9,MAA → KUL,5,Thursday,June,87158.18000000001,Planned,New,0,31-90d,"Q5
(Highest)",May,New Customer
CLR-01703,2025-07-30,2025-10-04,66,Singapore Airlines,BOM,LHR,Long-Haul,Business,Round-Trip,VOWRT,B2C_Website,NDC,2,100191.02,20276.02,240934.08,0.0,Debit Card,14,Confirmed,No,2.0,66,240934.08000000002,BOM → LHR,7,Wednesday,October,120467.04,Planned,Frequent,0,31-90d,"Q5
(Highest)",Jul,Repeat Customer
CLR-01704,2025-04-26,2025-07-12,77,Lufthansa,BOM,FRA,Long-Haul,Economy,Round-Trip,VOWRT,B2B_Agent,NDC,4,29659.48,2494.41,128615.56,0.0,Credit Card,0,Ticketed,No,5.0,77,128615.56,BOM → FRA,4,Saturday,July,32153.89,Planned,New,0,31-90d,Q4,Apr,New Customer
CLR-01705,2025-05-09,2025-06-01,23,Air Canada,HYD,LHR,Long-Haul,First,Round-Trip,QOWRT,B2B_Agent,GDS,2,213809.87,18473.97,464567.68,4940.52,Bank Transfer,0,Ticketed,No,4.0,23,464567.68,HYD → LHR,5,Friday,June,232283.84,Short_Term,New,0,8-30d,"Q5
(Highest)",May,New Customer
CLR-01706,2025-10-31,2026-02-10,102,KLM,BLR,FRA,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,NDC,2,24940.84,5325.44,60532.56,9881.14,Credit Card,19,Ticketed,No,5.0,102,60532.56,BLR → FRA,10,Friday,February,30266.28,Early_Bird,Frequent,0,91-180d,Q3,Oct,Repeat Customer
CLR-01707,2025-08-27,2025-11-16,81,Singapore Airlines,CCU,BKK,Medium-Haul,Premium Economy,One-Way,EOWRT,B2C_Website,GDS,1,24872.61,3400.1,28272.71,0.0,Unknown,0,Cancelled,No,2.0,81,28272.71,CCU → BKK,8,Wednesday,November,28272.71,Planned,New,1,31-90d,"Q1
(Lowest)",Aug,New Customer
CLR-01708,2025-07-26,2025-11-15,112,Air France,HYD,AMS,Long-Haul,Premium Economy,One-Way,HOWRT,B2B_Agent,NDC,4,73354.78,14957.02,353247.2,0.0,Debit Card,0,Ticketed,No,4.0,112,353247.2,HYD → AMS,7,Saturday,November,88311.8,Early_Bird,New,0,91-180d,"Q5
(Highest)",Jul,New Customer
CLR-01709,2025-04-09,2025-05-29,50,Etihad Airways,BOM,DXB,Medium-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,1,76158.39,12690.74,88849.13,0.0,Credit Card,0,Cancelled,No,2.0,50,88849.13,BOM → DXB,4,Wednesday,May,88849.13,Planned,New,1,31-90d,Q3,Apr,New Customer
CLR-01710,2025-08-26,2025-12-09,105,British Airways,COK,DOH,Medium-Haul,Economy,Multi-City,LOWRT,B2B_Agent,GDS,2,23164.58,4300.59,54930.34,0.0,Debit Card,0,Confirmed,No,4.0,105,54930.340000000004,COK → DOH,8,Tuesday,December,27465.17,Early_Bird,New,0,91-180d,Q2,Aug,New Customer
CLR-01711,2025-01-14,2025-04-21,97,Air Canada,DEL,LHR,Long-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,3,44113.62,7291.58,154215.6,14569.63,Debit Card,15,Confirmed,No,5.0,97,154215.6,DEL → LHR,1,Tuesday,April,51405.200000000004,Early_Bird,Frequent,0,91-180d,Q4,Jan,Repeat Customer
CLR-01712,2025-06-11,2025-09-15,96,Condor,DEL,SIN,Medium-Haul,Economy,Round-Trip,EOWRT,B2C_Website,NDC,2,22428.96,3130.26,51118.44,1840.75,Credit Card,0,Ticketed,No,3.0,96,51118.44,DEL → SIN,6,Wednesday,September,25559.22,Early_Bird,New,0,91-180d,Q2,Jun,New Customer
CLR-01713,2025-09-09,2025-10-22,43,Emirates,MAA,KUL,Medium-Haul,Economy,Round-Trip,LOWRT,B2C_Website,GDS,1,8414.15,861.51,9275.66,0.0,UPI,0,Confirmed,Name spelling error on ticket needs correction,4.0,43,9275.66,MAA → KUL,9,Tuesday,October,9275.66,Planned,New,0,31-90d,"Q1
(Lowest)",Sep,New Customer
CLR-01714,2025-04-07,2025-05-20,43,Air Canada,HYD,AMS,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,18103.36,2364.34,40935.4,1483.39,Bank Transfer,0,Ticketed,No,3.0,43,40935.4,HYD → AMS,4,Monday,May,20467.7,Planned,New,0,31-90d,Q2,Apr,New Customer
